idLattes,nome,tipo,titulo_do_capitulo,idioma,titulo_do_livro,ano,doi,pais_de_publicacao,isbn,nome_da_editora,numero_da_edicao_revisao,organizadores,paginas,autores,autores-endogeno,autores-endogeno-nome,tags,Hash,tipo_producao,natureza,titulo,nome_do_evento,ano_do_trabalho,pais_do_evento,cidade_do_evento,classificacao,periodico,volume,issn,estrato_qualis,editora,numero_de_paginas,numero_de_volumes
6831626214829585,Paulo Marcos Zech Coelho,,,Inglês,,2014,10.1590/0037-8682-0083-2013,,,,,,251 - 253,"LAMBERTUCCI, JOSÉ ROBERTO; FIDELIS, T. A.; PEREIRA, T. A.; COELHO P.M.Z; ARAUJO, N.; SOUZA, M. M.; BRASILEIRO FILHO, G.; PEREIRA, F. E. L.; ANTUNES, C. M. F.",,,,,PERIODICO,,Brain schistosomiasis in mice experimentally infected with Schistosoma mansoni,,,,,,Revista da Sociedade Brasileira de Medicina Tropical (Impresso),47,00378682,B1,,,
3798623797837575,Andréa Teixeira de Carvalho,,,Inglês,,2014,10.1016/j.exppara.2014.02.003,,,,,,24 - 32,"CARVALHO, GARDÊNIA BRAZ FIGUEIREDO DE; FONSECA, CRISTINA TOSCANO; PACÍFICO, LUCILA GONÇALVES GROSSI; PIMENTA, DEBORAH LARANJEIRA FERREIRA; SIQUEIRA, LILIANE MARIA VIDAL; TEIXEIRA-CARVALHO, ANDRÉA; COELHO, PAULO MARCOS ZECH; PINHEIRO, CARINA DA SILVA; FUJIWARA, RICARDO TOSHIO; OLIVEIRA, SERGIO COSTA",,,,,PERIODICO,,Evaluation of the use of C-terminal part of the Schistosoma mansoni 200kDa tegumental protein in schistosomiasis diagnosis and vaccine formulation,,,,,,Experimental Parasitology,139,00144894,A4,,,
6831626214829585,Paulo Marcos Zech Coelho,,,Inglês,,2014,10.1155/2014/941318,,,,,,1 - 10,"FABRI, RODRIGO LUIZ; SCIO, ELITA; ARAGÃO, DANIELLE MARIA DE OLIVEIRA; FLORÊNCIO, JÔNATAS RODRIGUES; PINTO, NÍCOLAS DE CASTRO CAMPOS; MATTOS, ANA CAROLINA ALVES; COELHO, PAULO MARCOS ZECH; CASTAÑON, MARIA CHRISTINA MARQUES NOGUEIRA; VASCONCELOS, EVELINE GOMES; PINTO, PRISCILA DE FARIA",,,,,PERIODICO,,Chromatographic Fingerprint Analysis and Effects of the Medicinal Plant Species Mitracarpus frigidus on Adult Schistosoma mansoni Worms,,,,,,BioMed Research International,2014,23146133,A3,,,
6831626214829585,Paulo Marcos Zech Coelho,,,Inglês,,2014,10.1016/j.micron.2014.05.011,,,,,,37 - 49,"SILVA-NETO, ARISTEU; SILVA, LUCIANA MARIA; ALVES, LUIZ CARLOS; BRAYNER, FÁBIO ANDRÉ; FORTES-DIAS, CONSUELO LATORRE; COELHO, PAULO MARCOS ZECH",,,,,PERIODICO,,"Ultrastructural characterization of cells in primary cultures from different adult tissues of Biomphalaria tenagophila TAIM, a strain that is absolutely resistant to Schistosoma mansoni infection",,,,,,Micron (Oxford. 1993),67,09684328,A3,,,
6831626214829585,Paulo Marcos Zech Coelho,,,Inglês,,2014,10.1371/journal.pone.0099573,,,,,,e99573 - ,"MARQUES, DAISYMARA PRISCILA DE ALMEIDA; ROSA, FLORENCE MARA; MACIEL, ENGELS; NEGRÃO-CORRÊA, DEBORAH; TELES, HORÁCIO MANUEL SANTANA; CALDEIRA, ROBERTA LIMA; JANNOTTI-PASSOS, LIANA KONOVALOFF; COELHO, PAULO MARCOS ZECH",,,,,PERIODICO,,Reduced Susceptibility of a Biomphalaria tenagophila Population to Schistosoma mansoni after Introducing the Resistant Taim/RS Strain of B. tenagophila into Herivelton Martins Stream,,,,,,Plos One,9,19326203,A1,,,
5305938120287353,Luzia Helena Carvalho,,,Inglês,,2014,10.1371/journal.pone.0093782,,,,,,e93782 - ,"SILVA, F. A. S.; BRITO, C. F. A.; ADAMS, J. H.; Kano, Flora S.; CARVALHO, L. H.; TORRES, L. M.; SANTOS-ALVES, J. R.; TANG, M. L.; SANCHEZ, B. A. M.; SOUSA, T. N.; FONTES, C. J. F.; NOGUEIRA, P.A.; ROCHA, R. S.",,,,,PERIODICO,,Duffy Antigen Receptor for Chemokine (DARC) Polymorphisms and Its Involvement in Acquisition of Inhibitory Anti-Duffy Binding Protein II (DBPII) Immunity,,,,,,Plos One,9,19326203,A1,,,
5305938120287353,Luzia Helena Carvalho,,,Inglês,,2014,10.1590/0074-0276130592,,,,,,25 - 30,"SOUSA, TAÍS NÓBREGA DE; KANO, FLORA SATIKO; BRITO, CRISTIANA FERREIRA ALVES DE; Carvalho, Luzia Helena",,,,,PERIODICO,,The Duffy binding protein as a key target for a Plasmodium vivax vaccine: lessons from the Brazilian Amazon,,,,,,Memórias do Instituto Oswaldo Cruz (Impresso),109,00740276,A4,,,
7027792126979693,Ana Lúcia Teles Rabello,,,Inglês,,2014,10.1371/journal.pntd.0002816,,,,,,e2816 - ,"COTA, GF; SOUSA, M. R.; PESSOA, A. L. M.; PATROCINIO, A.; SIQUEIRA, L.; FARIA, S. R.; RABELLO, A.",,,,,PERIODICO,,Leishmania-HIV Co-infection: Clinical Presentation and Outcomes in an Urban Area in Brazil,,,,,,PLoS Neglected Tropical Diseases (Online),8,19352735,A1,,,
7027792126979693,Ana Lúcia Teles Rabello,,,Inglês,,2014,10.1371/journal.pntd.0003136,,,,,,e3136 - ,"LINDOSO, J. A. L.; COTA, GF; RABELLO, A. L. T.",,,,,PERIODICO,,Visceral Leishmaniasis and HIV Coinfection in Latin America,,,,,,PLoS Neglected Tropical Diseases (Online),8,19352735,A1,,,
8989178759075946,Gabriel da Rocha Fernandes,,,Português,,2014,10.1038/nature13075,,,,,,516 - 516,"Arumugam, Manimozhiyan; Batto, Jean-Michel; Bertalan, Marcelo; Borruel, Natalia; Casellas, Francesc; Fernandez, Leyden; Gautier, Laurent; Hansen, Torben; Hattori, Masahira; Hayashi, Tetsuya; Kleerebezem, Michiel; Raes, Jeroen; Kurokawa, Ken; Pelletier, Eric; Le Paslier, Denis; Yamada, Takuji; Mende, Daniel R.; Fernandes, Gabriel R.; Tap, Julien; Bruls, Thomas",,,,,PERIODICO,,Addendum: Enterotypes of the human gut microbiome,,,,,,Nature (London),506,00280836,A1,,,
8989178759075946,Gabriel da Rocha Fernandes,,,Inglês,,2014,10.1371/journal.pone.0090487,,,,,,e90487 - ,"CÂNDIDO, ELIZABETE DE SOUZA; BARBOSA, AULUS ESTEVÃO ANJOS DE DEUS; POGUE, ROBERT EDWARD; REZENDE, TAIA MARIA BERTO; DIAS, SIMONI CAMPOS; FRANCO, OCTÁVIO LUIZ; FERNANDES, GABRIEL DA ROCHA; ALENCAR, SÉRGIO AMORIM DE; CARDOSO, MARLON HENRIQUE E SILVA; LIMA, STELLA MARIS DE FREITAS; MIRANDA, VÍVIAN DE JESUS; PORTO, WILLIAM FARIAS; NOLASCO, DIEGO OLIVEIRA; OLIVEIRA-JÚNIOR, NELSON GOMES DE",,,,,PERIODICO,,Shedding Some Light over the Floral Metabolism by Arum Lily (Zantedeschia aethiopica) Spathe De Novo Transcriptome Assembly,,,,,,Plos One,9,19326203,A1,,,
8989178759075946,Gabriel da Rocha Fernandes,,,Inglês,,2014,10.1371/journal.pntd.0002855,,,,,,e2855 - ,"LIMA, P. S.; CASALETTI, L.; BAILA&#771;O, A. M.; VASCONCELOS, A. T. R.; FERNANDES, G. R.; SOARES, C. M. A.",,,,,PERIODICO,,Transcriptional and Proteomic Responses to Carbon Starvation in Paracoccidioides,,,,,,PLoS Neglected Tropical Diseases (Online),8,19352735,A1,,,
8989178759075946,Gabriel da Rocha Fernandes,,,Inglês,,2014,10.1186/1471-2164-15-511,,,,,,511 - ,"PETRIZ, BERNARDO A; CASTRO, ALINNE P; ALMEIDA, JEESER A; GOMES, CLARISSA PC; FERNANDES, GABRIEL R; KRUGER, RICARDO H; PEREIRA, RINALDO W; FRANCO, OCTAVIO L",,,,,PERIODICO,,"Exercise induction of gut microbiota modifications in obese, non-obese and hypertensive rats",,,,,,BMC Genomics,15,14712164,A2,,,
8989178759075946,Gabriel da Rocha Fernandes,,,Português,,2014,10.3389/fmicb.2014.00489,,,,,,1 - 9,"DE CASTRO, ALINNE P.; FERNANDES, GABRIEL DA R.; FRANCO, OCTÃ¡VIO L.",,,,,PERIODICO,,Insights into novel antimicrobial compounds and antibiotic resistance genes from soil metagenomes,,,,,,Frontiers in Microbiology (Online),5,1664302X,A2,,,
8989178759075946,Gabriel da Rocha Fernandes,,,Inglês,,2014,10.1158/1538-7445.AM2014-3427,,,,,,3427 - 3427,"LAVORATO-ROCHA, ANDRÉ M.; ROCHA, RAFAEL M.; MAIA, BEATRIZ DE MELO; RODRIGUES, IARA S.; MARCHI, FABIO A.; Fernandes, Gabriel R.; BAIOCCHI, GLAUCO; SOARES, FERNANDO A.; ROGATTO, SILVIA R.; SATO-KUWABARA, YUKIE",,,,,PERIODICO,,Abstract 3427: Uncovering vulvar cancer: Integrated analysis of genomic and transcriptomic data,,,,,,Cancer Research,74,15387445,,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,,,,,,,6838 - 6849,"Macêdo, AA; AP, M.; L.M, R.; ALVES-JUNIOR, J. R.; A.M., F.; J.F., B.; ARAÚJO, M. S. S.; R.L., S.; ASSIS MARTINS-FILHO, OLINDO",,,,,PERIODICO,,Comparative phenotypic profile of subpopulations of peripheral blood leukocytes in European (Bos taurus taurus) and Zebu cattle (Bos taurus indicus).,,,,,,GENETICS AND MOLECULAR RESEARCH,12,16765680,B2,,,
4929168581709218,Lis Ribeiro do Valle Antonelli,,,Inglês,,2014,,,,,,,1 - 11,"COSTA, A. G.; SADHIRO, A.; CARVALHO, A. T.; ASSIS MARTINS-FILHO, OLINDO; MALHEIRO, A.; ANTONELLI, L. R.V.; COSTA, P. A. C.; PIMENTEL, J. P.; Nadja Pinto Garcia; TARRAGÔ, A. M.; SANTOS, M. P. S. L.; NOGUEIRA, P. A.; HEKCMANN, M. I. O.",,,,,PERIODICO,,The Robust and Modulated Biomarker Network Elicited by the Plasmodium vivax Infection Is Mainly Mediated by the IL-6/IL-10 Axis and Is Associated with the Parasite Load,,,,,,Journal of Immunology Research,2014,23148861,A3,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,10.1371/journal.pone.0091154,,,,,,e91154 - ,"POVEDA, C.; GUHL, F.; FRESNO, M.; GIRONÈS, NÚRIA; Martins-Filho, Olindo A.; RAMÍREZ, J. D.; SANTI, J. R.; MARIN-NETO, JOSÉ A.; MORILLO, C. A.; ROSAS, F.",,,,,PERIODICO,,Cytokine Profiling in Chagas Disease: Towards Understanding the Association with Infecting Trypanosoma cruzi Discrete Typing Units (A BENEFIT TRIAL Sub-Study),,,,,,Plos One,9,19326203,A1,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,,,,,,,1 - 9,"FREITAS, B. A.; ALMEIDA, V.; PINTO MC.; FA., M.; MASSENSINI, A. R.; MARTINS-FILHO, O.A.; ROCHA-VIEIRA, E.; BRITO-MELO GE",,,,,PERIODICO,,Trypan blue exclusion assay by flow cytometry,,,,,,Brazilian Journal of Medical and Biological Research (Impresso),2014,0100879X,A3,,,
2634004612117298,Márcio Sobreira Silva Araújo,,,Inglês,,2014,10.1186/1746-6148-10-79,,,,,,79 - ,"MACÊDO, A. A.; BITTAR, J. F. F.; BASSI, P. B.; RONDA, J. B.; BITTAR, E. R.; PANETTO, J. C.; ARAÚJO, M. S. S.; SANTOS, R. L.; Martins-Filho, Olindo A",,,,,PERIODICO,,Influence of endogamy and mitochondrial DNA on immunological parameters in cattle,,,,,,BMC Veterinary Research,10,17466148,A2,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,10.1186/1479-5876-12-132,,,,,,132 - ,"CASTRO-FILICE, L. S.; José R Mineo; FERRO, E. A. V.; BARBOSA, B. F.; ANGELONI, M. B.; SILVA, N. M.; GOMES, A. O.; ALVES, C. M.; OLIVEIRA-SILVA, D. A.; MARTINS-FILHO, O. A.; SANTOS, M. C.",,,,,PERIODICO,,Azithromycin is able to control Toxoplasma gondii infection in human villous explants,,,,,,Journal of Translational Medicine (Online),12,14795876,A2,,,
3798623797837575,Andréa Teixeira de Carvalho,,,Português,,2014,10.1016/j.schres.2014.04.028,,,,,,254 - 260,"JANS, R. J.; TEIXEIRA, A. L.; SALGADO, J. V.; CAMPOS, M. S.; RIBEIRO, R. S.; GUIMARÃES, F. C.; DE OLIVEIRA, K.; CARDOSO, A. C. A.; ARAÚJO, M. S. S.; CARVALHO, A. T.; Martins-Filho, Olindo Assis",,,,,PERIODICO,,Cognitive performance and peripheral endocannabinoid system receptor expression in schizophrenia,,,,,,Schizophrenia Research (Print),156,09209964,A1,,,
3798623797837575,Andréa Teixeira de Carvalho,,,Inglês,,2014,10.1016/j.cca.2014.05.020,,,,,,193 - 201,"FREITAS, L.G.; SATHLER-AVELAR, R.; VITELLI-AVELAR, D. M.; BÉLA, R. S.; CARVALHO, A. T.; CARVALHO, M. G.; Martins-Filho, Olindo Assis; SANTANA, D. L. M. S.",,,,,PERIODICO,,Preeclampsia: Integrated network model of platelet biomarkers interaction as a tool to evaluate the hemostatic/immunological interface,,,,,,Clinica Chimica Acta (Print),436,00098981,A3,,,
4929168581709218,Lis Ribeiro do Valle Antonelli,,,Português,,2014,10.1016/j.jim.2014.07.005,,,,,,32 - 44,"ALESSIO, GLAUCIA DINIZ; CÔRTES, DENISE FONSECA; DE ASSIS, GIRLEY FRANCISCO MACHADO; JÚNIOR, POLICARPO ADEMAR SALES; FERRO, ELOISA AMÁLIA VIEIRA; ANTONELLI, L. R.V.; TEIXEIRA-CARVALHO, ANDRÉA; Martins-Filho, Olindo Assis; DE LANA, MARTA",,,,,PERIODICO,,"Innovations in diagnosis and post-therapeutic monitoring of Chagas disease: Simultaneous flow cytometric detection of IgG1 antibodies anti-live amastigote, anti-live trypomastigote, and anti-fixed epimastigote forms of Trypanosoma cruzi",,,,,,Journal of Immunological Methods (Print),413,00221759,B2,,,
3798623797837575,Andréa Teixeira de Carvalho,,,Inglês,,2014,10.1186/1471-2334-14-391,,,,,,391 - ,"CAMPI-AZEVEDO, ANA; FREIRE, MARCOS; GALLER, RICARDO; YAMAMURA, ANNA; ALMEIDA, LUIZ; LIMA, SHEILA; NOGUEIRA, RITA; SILVA SÁ, GLORIA; HOKAMA, DARCY; DE CARVALHO, RICARDO; FREIRE, RICARDO; DE ALMEIDA ESTEVAM, PAULA; MARTINS-FILHO, O. A.; COELHO-DOS-REIS, JORDANA; PERUHYPE-MAGALHÃES, VANESSA; VILLELA-REZENDE, GABRIELA; QUARESMA, PATRÍCIA; MAIA, MARIA; FARIAS, ROBERTO; CAMACHO, LUIZ",,,,,PERIODICO,,Subdoses of 17DD yellow fever vaccine elicit equivalent virological/immunological kinetics timeline,,,,,,BMC Infectious Diseases (Online),14,14712334,A3,,,
3798623797837575,Andréa Teixeira de Carvalho,,,Português,,2014,10.1016/j.humimm.2014.08.198,,,,,,1075 - 1083,"TARRAGÔ, ANDRÉA MONTEIRO; VALLINOTO, ANTÔNIO CARLOS ROSÁRIO; SADAHIRO, AYA; TEIXEIRA-CARVALHO, ANDRÉA; Martins-Filho, Olindo Assis; MALHEIRO, ADRIANA; COSTA, ALLYSON GUIMARÃES DA; PIMENTEL, JOÃO PAULO DINIZ; GOMES, SAMARA TATIELLE MONTEIRO; FREITAS, FELIPE BONFIM; LALWANI, PRITESH; DE ARAÚJO, ANA RUTH S.; VICTÓRIA, FLAMIR DA SILVA; VICTÓRIA, MARILÚ BARBIERI",,,,,PERIODICO,,Combined impact of hepatitis C virus genotype 1 and interleukin-6 and tumor necrosis factor-&#945; polymorphisms on serum levels of pro-inflammatory cytokines in Brazilian HCV-infected patients,,,,,,Human Immunology,75,01988859,B1,,,
3798623797837575,Andréa Teixeira de Carvalho,,,Português,,2014,10.1155/2014/910621,,,,,,1 - 13,"MACHADO, ANDERSON SILVA; VITOR, RICARDO WAGNER ALMEIDA; Martins-Filho, Olindo Assis; BRAZILIAN 'UFMG-CTBG, UFMG CONGENITAL TOXOPLASMOSIS GROUP; CARNEIRO, ANA CAROLINA AGUIAR VASCONCELOS; BÉLA, SAMANTHA RIBEIRO; ANDRADE, GLÁUCIA MANZAN QUEIROZ; VASCONCELOS-SANTOS, DANIEL VITOR; JANUÁRIO, JOSÉ NÉLIO; COELHO-DOS-REIS, JORDANA G.; FERRO, ELOISA AMÁLIA VIEIRA; TEIXEIRA-CARVALHO, ANDRÉA",,,,,PERIODICO,,Biomarker Analysis Revealed Distinct Profiles of Innate and Adaptive Immunity in Infants with Ocular Lesions of Congenital Toxoplasmosis,,,,,,Mediators of Inflammation (Print),2014,09629351,A3,,,
3798623797837575,Andréa Teixeira de Carvalho,,,Português,,2014,10.1016/j.vaccine.2014.08.060,,,,,,6034 - 6038,"DORNELES, ELAINE M.S.; TEIXEIRA-CARVALHO, ANDRÉA; ARAÚJO, MÁRCIO S.S.; LIMA, GRACIELA KUNRATH; Martins-Filho, Olindo A.; SRIRANGANATHAN, NAMMALWAR; LAGE, ANDREY P.",,,,,PERIODICO,,T lymphocytes subsets and cytokine pattern induced by vaccination against bovine brucellosis employing S19 calfhood vaccination and adult RB51 revaccination,,,,,,Vaccine (Guildford),32,0264410X,A2,,,
6260226537155026,Olindo Assis Martins Filho,,,Português,,2014,10.1139/cjm-2014-0236,,,,,,605 - 612,"CORRÊA, LYGIA FÁTIMA DA MATA; PASSOS, FREDERICO JOSÉ VIEIRA; VILORIA, MARLENE ISABEL VARGAS; FILHO, OLINDO ASSIS MARTINS; CARVALHO, ANDRÉA TEIXEIRA DE; PASSOS, FLÁVIA MARIA LOPES",,,,,PERIODICO,,Signals of Aging Associated with Lower Growth Rates in Kluyveromyces lactis Cultures under Nitrogen Limitation,,,,,,Canadian Journal of Microbiology (Print),60,00084166,,,,
4929168581709218,Lis Ribeiro do Valle Antonelli,,,Inglês,,2014,10.5935/1676-2444.20140014,,,,,,189 - 199,"VIANA, KARINA AUGUSTA; TEIXEIRA, ANDREA; MARTINS FILHO, OLINDO ASSIS; CARVALHO, M G.; DUSSE, L M S; FERNANDES, ALINE CALDEIRA; AVELAR, R S; VITELLI-AVELAR, D. M.; CARVALHO, BEATRIZ; RIBEIRO, C M F; ANTONELLI, L. R.V.",,,,,PERIODICO,,Flow cytometry reticulocyte counting using acridine orange: validation of a new protocol,,,,,,Jornal Brasileiro de Patologia e Medicina Laboratorial (Impresso),50,16762444,B3,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,10.1186/1742-4690-11-s1-o37,,,,,,O37 - ,"STARLING, ANA LB; TEIXEIRA-CARVALHO, ANDRÉA; TRINDADE, BRUNO C; FACCIOLI, LUCIA H; CARNEIRO-PROIETTI, ANNA BF; Martins-Filho, Olindo A; GONÇALVES, DENISE U; PERUHYPE-MAGALHÃES, VANESSA; COELHO-DOS-REIS, JORDANA; LAMBERTUCCI, JOSÉ R; LABANCA, LUDIMILA; SOUZA PEREIRA, SILVIO R; MARTINS, MARINA L; RIBAS, JOÃO G",,,,,PERIODICO,,"Cytokines, chemokines and leukotrienes profile and signature analysis in HTLV-1 infection as an evidence of disease progression",,,,,,Retrovirology (London),11,17424690,A1,,,
4929168581709218,Lis Ribeiro do Valle Antonelli,,,Inglês,,2014,,,,,,,4977 - 4984,"VACCINES, C. G. F. S. O. E. F.; Martins-Filho O A",,,,,PERIODICO,,Duration of post-vaccination immunity againt yellow fever in adults,,,,,,Vaccine (Guildford),32,0264410X,A2,,,
2634004612117298,Márcio Sobreira Silva Araújo,,,Inglês,,2014,,,,,,,30 - 38,"SIQUEIRA FILHO, E. P.; COTA, B. B.; ZANI, C. L.; ALVES, T. M. A.; PARREIRAS, P. M.; Martins-Filho O A; ARAÚJO, M. S. S.; M.TEIXEIRA, E.; MELO, M. M.; SERAKIDES, R.",,,,,PERIODICO,,Evaluation of the In vitro leishmanicidal and In vivo acute oral toxicity of the Caesalpinia echinata L. extracts as source of natural products against leishmaniasis,,,,,,scholars research library,4,22313184,,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,10.1155/2014/473170,,,,,,1 - 8,"OLIVEIRA, A. C. V.; MOTA, L. M. H.; Leopoldo Luiz dos Santos -Neto; Jozélio Freire de Carvalho; CALDAS, R. I.; MARTINS-FILHO, O.A.; TAUIL, P. L.",,,,,PERIODICO,,Occurrence of Autoimmune Diseases Related to the Vaccine against Yellow Fever,,,,,,AUTOIMMUNE DISEASES,2014,20900430,,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,10.1097/mbc.0000000000000199,,,,,,1 - 8,"DUARTE, RITA C.F.; GONÇALVES, GISELE S.; BOSCO, ADRIANA A.; SANDRIM, VC.; CARVALHO, MARIA G.; GONÇALVES, LÍLLIAN H.; CAMPOS, FERNANDA M.F.; FILHO, OLINDO A.M.; ALVES, MICHELLE T.; FERNANDES, ANA P.; BORGES, KARINA B.G.; DUSSE, LUCI M.S.; FARIA, MAYARA C.",,,,,PERIODICO,,Effect of acetylsalicylic acid on platelet activation and oxidative profile in a set of Brazilian patients with type 2 diabetes mellitus,,,,,,Blood Coagulation & Fibrinolysis,00,09575235,B1,,,
6260226537155026,Olindo Assis Martins Filho,,,Português,,2014,10.1016/j.jim.2014.12.012,,,,,,97 - 106,"MARTINS, LIVIA MATTOS; RANGEL, ALBA LUCINIA PEIXOTO; PEIXE, RICARDO GUERRA; SILVA-DOS-SANTOS, PRISCILA SANTOS PINTO; LEMOS, ELENICE MOREIRA; Martins-Filho, Olindo Assis; OLIVEIRA, LILIAN MARIA GARCIA BAHIA",,,,,PERIODICO,,"Specific IgM, IgG and IgG1 directed against Toxoplasma gondii detected by flow cytometry and their potential as serologic tools to support clinical indirect fundoscopic presumed diagnosis of ocular disease",,,,,,Journal of Immunological Methods (Print),417,00221759,B2,,,
4929168581709218,Lis Ribeiro do Valle Antonelli,,,Inglês,,2014,10.5935/1676-2444.20140037,,,,,,339 - 345,"VIANA, KARINA AUGUSTA; CARVALHO, MARIA DAS GRAÇAS; MARTINS FILHO, OLINDO ASSIS; DUSSE, LUCI MARIA SANT?ANA; AVELAR, RENATO SATHLER; AVELAR, DANIELLE MARQUETE VITELLI; CARVALHO, BEATRIZ; RIBEIRO, CLAUDIA MARIA FRANCO; ANTONELLI, LIS RIBEIRO DO VALLE; TEIXEIRA, ANDREA",,,,,PERIODICO,,Reticulocyte count: comparison among methods,,,,,,Jornal Brasileiro de Patologia e Medicina Laboratorial (Impresso),50,16762444,B3,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,10.1016/j.cca.2013.09.050,,,,,,65 - 70,"PINHEIRO, MELINA B.; CARVALHO, MARIA G.; Martins-Filho, Olindo A.; FREITAS, LETÍCIA G.; GODOI, LARA C.; ALPOIM, PATRÍCIA N.; GOMES, KARINA B.; DUSSE, LUCI M.",,,,,PERIODICO,,Severe preeclampsia: Are hemostatic and inflammatory parameters associated?,,,,,,Clinica Chimica Acta (Print),427,00098981,A3,,,
6260226537155026,Olindo Assis Martins Filho,,,Inglês,,2014,,,,,,,644 - 655,"EV, C.; W, T. C.; GM, A.; ABREU, M. N. S.; JN, J.; MARTINS FILHO, OLINDO ASSIS; GROUP, C. T. B.",,,,,PERIODICO,,"Congenital toxoplasmosis in the state of Minas Gerais, Brazil: a neglected infectious disease?",,,,,,EPIDEMIOLOGY AND INFECTION,142,09502688,A4,,,
1409006491220426,Marco Antônio da Silva Campos,,,Inglês,,2014,10.1186/1742-2094-11-20,,,,,,20 - ,"ZOLINI, GUILHERME PIMENTA; Kroon, Erna Geessien; Campos, Marco Antônio; Lima, Graciela Kunrath; LUCINDA, NATÁLIA; SILVA, MARIANA DAS; DIAS, MARCELA FRANÇA; PESSOA, NATÁLIA LIMA; COURA, BRUNA PIZZIOLO; CARTELLE, CHRISTIANE TEIXEIRA; ARANTES, ROSA MARIA",,,,,PERIODICO,,Defense against HSV-1 in a murine model is mediated by iNOS and orchestrated by the activation of TLR2 and TLR9 in trigeminal ganglia,,,,,,Journal of Neuroinflammation,11,17422094,A1,,,
9148354106985023,Ricardo Tostes Gazzinelli,,,Inglês,,2014,10.1371/journal.pone.0085386,,,,,,e85386 - ,"Niehus, Sebastian; SMITH, TERRY K.; Azzouz, Nahid; Campos, Marco A.; Dubremetz, Jean-François; Gazzinelli, Ricardo T.; SCHWARZ, RALPH T.; DEBIERRE-GROCKIEGO, FRANÇOISE",,,,,PERIODICO,,Virulent and Avirulent Strains of Toxoplasma gondii Which Differ in Their Glycosylphosphatidylinositol Content Induce Similar Biological Functions in Macrophages,,,,,,PLoS One,9,19326203,A1,,,
3508138338414003,Paloma Helena Fernandes Shimabukuro,,,Inglês,,2014,10.1186/1756-3305-7-220,,,,,,220 - ,"RÊGO, FELIPE DUTRA; SHIMABUKURO, PALOMA HELENA; QUARESMA, PATRÍCIA FLÁVIA; COELHO, IGOR RISMO; TONELLI, GABRIEL BARBOSA; SILVA, KELLY MEDRADO; BARATA, RICARDO ANDRADE; Dias, Edelberto Santos; GONTIJO, CÉLIA MARIA",,,,,PERIODICO,,"Ecological aspects of the Phlebotominae fauna (Diptera: Psychodidae) in the Xakriaba Indigenous Reserve, Brazil",,,,,,Parasites & Vectors,7,17563305,A2,,,
1476232727069800,Erika Michalsky Monteiro,,,Português,,2014,,,,,,,462 - 468,"SILVA, S. R.; Fortes-Dias, Consuelo Latorre; MICHALSKY, E. M.; FRANÇA-SILVA, J. C.; Quaresma, P. F.; LIMA, A. C. V. M. R.; TEIXEIRA-NETO, R. G.; DIAS, E.S.",,,,,PERIODICO,,"Evaluation of parasitological examination, kDNA polymeras chain reaction and rK39-based immunochromatography for the diagnosis of visceral leishmaniasis in seropositive dogs from the screening-culling program in Brazil.",,,,,,Revista da Sociedade Brasileira de Medicina Tropical (Impresso),47,00378682,B1,,,
0492208637289837,Edelberto Santos Dias,,,Inglês,,2014,10.1155/2014/592986,,,,,,1 - 7,"LARA-SILVA, FABIANA DE OLIVEIRA; BARATA, RICARDO ANDRADE; MICHALSKY, ÉRIKA MONTEIRO; FERREIRA, EDUARDO DE CASTRO; LOPES, MARIA OLÍMPIA GARCIA; PINHEIRO, AIMARA DA COSTA; Fortes-Dias, Consuelo Latorre; Dias, Edelberto Santos",,,,,PERIODICO,,Rattus norvegicus (Rodentia: Muridae) Infected by Leishmania (Leishmania) infantum (syn. Le. chagasi) in Brazil,,,,,,Biomed Research International,2014,23146133,A3,,,
6405912413079760,Rosiane Aparecida da Silva Pereira,,,Inglês,,2014,10.1371/journal.pntd.0002745,,,,,,e2745 - ,"LUDOLF, FERNANDA; PATROCÍNIO, PAOLA R.; Corrêa-Oliveira, Rodrigo; Gazzinelli, Andréa; FALCONE, FRANCO H.; TEIXEIRA-FERREIRA, ANDRÉ; PERALES, JONAS; OLIVEIRA, GUILHERME C.; SILVA-PEREIRA, ROSIANE A.",,,,,PERIODICO,,Serological Screening of the Schistosoma mansoni Adult Worm Proteome,,,,,,PLoS Neglected Tropical Diseases (Online),8,19352735,A1,,,
